cliente_id,marca_id,año,mes,cluster_id,precio_total,cantidad,fecha_mes,marca_id_encoded
78722,40007378,2024,2,5,279.464,6.0,2024-02-01,122
78722,40007378,2024,4,5,182.272,2.0,2024-04-01,122
78722,40007378,2024,8,5,0.0,1.0,2024-08-01,122
78722,40007400,2024,2,5,207.28428,1.0,2024-02-01,225
78722,40007451,2024,2,5,70.584,4.0,2024-02-01,268
78722,40007451,2024,3,5,1.734,2.0,2024-03-01,253
78722,40007451,2024,4,5,11.356,2.0,2024-04-01,138
78722,40007451,2024,5,5,3.366,7.0,2024-05-01,138
78722,40007465,2024,4,5,37.5,5.0,2024-04-01,140
78722,40007465,2024,5,5,0.0,5.0,2024-05-01,140
78722,40007478,2024,4,5,66.54,5.0,2024-04-01,287
78722,40007484,2024,6,5,5.438399999999998,20.0,2024-06-01,287
78722,40007484,2024,7,5,42.76440000000001,48.0,2024-07-01,144
78722,40007494,2024,1,5,3.3893999999999997,3.0,2024-01-01,225
78722,40007494,2024,3,5,2.674,1.0,2024-03-01,146
78722,40007494,2024,4,5,17.359299999999998,2.0,2024-04-01,146
78722,40007494,2024,5,5,8.5729,7.0,2024-05-01,146
78722,40007494,2024,7,5,1.3965,1.0,2024-07-01,146
78722,40007494,2024,9,5,3.9564,4.0,2024-09-01,146
78722,40007531,2024,6,5,0.255,1.0,2024-06-01,152
78722,40007533,2024,1,5,7.205,5.0,2024-01-01,153
78722,40007533,2024,2,5,11.0,20.0,2024-02-01,153
78722,40007533,2024,3,5,32.541000000000004,58.0,2024-03-01,153
78722,40007533,2024,4,5,58.895,41.0,2024-04-01,153
78722,40007533,2024,5,5,32.125,22.0,2024-05-01,153
78722,40007533,2024,6,5,20.869,33.0,2024-06-01,153
78722,40007533,2024,7,5,14.895,14.0,2024-07-01,153
78722,40007533,2024,8,5,6.47,7.0,2024-08-01,153
78722,40007533,2024,9,5,8.379999999999999,2.0,2024-09-01,153
78722,40007602,2024,3,5,8.25,1.0,2024-03-01,277
78722,40007602,2024,6,5,12.95,2.0,2024-06-01,172
78722,40007612,2024,9,5,17.55,1.0,2024-09-01,288
78722,40007626,2024,6,5,55.3,1.0,2024-06-01,288
78722,40007626,2024,7,5,110.6,2.0,2024-07-01,288
78722,40007633,2024,2,5,36.408,9.0,2024-02-01,288
78722,40007633,2024,7,5,0.0,4.0,2024-07-01,288
78722,40007641,2024,9,5,17.425,2.0,2024-09-01,288
78722,40007694,2024,2,5,102.0,1.0,2024-02-01,288
78722,40007694,2024,3,5,102.0,1.0,2024-03-01,288
78722,40007694,2024,6,5,155.39999999999998,2.0,2024-06-01,288
78722,40007694,2024,7,5,49.0,1.0,2024-07-01,288
78722,40007694,2024,9,5,145.2,3.0,2024-09-01,288
78723,40000704,2024,1,5,3.204,3.0,2024-01-01,44
78723,40007212,2024,1,5,9.09,3.0,2024-01-01,100
78725,40000184,2024,2,0,7.805,1.0,2024-02-01,19
78725,40000438,2024,6,0,20.887500000000003,5.0,2024-06-01,25
78725,40000536,2024,4,0,26.833199999999998,3.0,2024-04-01,29
78725,40000616,2024,5,0,37.2,25.0,2024-05-01,37
78725,40000616,2024,8,0,37.2,25.0,2024-08-01,37
78725,40000826,2024,5,0,28.145,1.0,2024-05-01,52
78725,40000940,2024,8,0,1.989,1.0,2024-08-01,60
78725,40007045,2024,3,0,22.67,2.0,2024-03-01,78
78725,40007045,2024,5,0,16.675,1.0,2024-05-01,78
78725,40007103,2024,4,0,11.57685,1.0,2024-04-01,85
78725,40007228,2024,4,0,5.382,1.0,2024-04-01,102
78725,40007397,2024,4,0,86.625,150.0,2024-04-01,127
78725,40007494,2024,3,0,15.897,1.0,2024-03-01,146
78725,40007533,2024,1,0,0.885,2.0,2024-01-01,153
78725,40007533,2024,3,0,34.56,16.0,2024-03-01,153
78725,40007533,2024,4,0,29.950000000000003,11.0,2024-04-01,153
78725,40007533,2024,6,0,6.84,5.0,2024-06-01,153
78725,40007621,2024,6,0,249.6,1.0,2024-06-01,277
78725,40007647,2024,2,0,191.75,1.0,2024-02-01,288
78728,40000085,2024,4,5,21.336,4.0,2024-04-01,9
78728,40000086,2024,4,5,9.808074000000001,2.0,2024-04-01,10
78728,40000086,2024,7,5,30.862854,4.0,2024-07-01,10
78728,40007531,2024,7,5,22.53,3.0,2024-07-01,277
78729,40007533,2024,1,5,1.9100000000000001,5.0,2024-01-01,287
78730,40000085,2024,4,5,9.918,2.0,2024-04-01,9
78731,40000138,2024,2,0,6.596,1.0,2024-02-01,15
78731,40000154,2024,7,0,4.57,2.0,2024-07-01,16
78731,40000438,2024,4,0,410.76,24.0,2024-04-01,25
78731,40000438,2024,8,0,25.992,2.0,2024-08-01,25
78731,40000536,2024,5,0,4.5584,4.0,2024-05-01,29
78731,40000616,2024,3,0,12.96,6.0,2024-03-01,37
78731,40000616,2024,7,0,4.566,1.0,2024-07-01,37
78731,40000650,2024,3,0,7.224,1.0,2024-03-01,39
78731,40000826,2024,4,0,18.135,3.0,2024-04-01,52
78731,40000826,2024,5,0,13.0,2.0,2024-05-01,52
78731,40000826,2024,7,0,13.0,2.0,2024-07-01,52
78731,40001132,2024,8,0,737.25,1.0,2024-08-01,72
78731,40001132,2024,9,0,27.7599,3.0,2024-09-01,72
78731,40007103,2024,5,0,10.845939999999999,2.0,2024-05-01,85
78731,40007103,2024,8,0,5.422969999999999,1.0,2024-08-01,85
78731,40007272,2024,3,0,3.1125000000000003,1.0,2024-03-01,110
78731,40007288,2024,7,0,50.652,2.0,2024-07-01,113
78731,40007288,2024,8,0,72.75800000000001,4.0,2024-08-01,113
78731,40007342,2024,2,0,32.5,1.0,2024-02-01,273
78731,40007451,2024,3,0,3.995,1.0,2024-03-01,277
78731,40007494,2024,3,0,6.511399999999999,1.0,2024-03-01,287
78731,40007533,2024,4,0,0.515,1.0,2024-04-01,287
78731,40007533,2024,8,0,64.24,2.0,2024-08-01,287
78731,40007641,2024,8,0,17.425,2.0,2024-08-01,288
78732,40000085,2024,7,5,7.967999999999999,1.0,2024-07-01,9
78732,40000295,2024,8,5,21.824,1.0,2024-08-01,21
78732,40007451,2024,7,5,31.824,1.0,2024-07-01,138
78736,40000047,2024,5,5,20.72,5.0,2024-05-01,3
78736,40000055,2024,5,5,9.735,3.0,2024-05-01,5
78738,40000055,2024,2,5,9.6825,1.0,2024-02-01,5
78738,40000184,2024,4,5,4.632,2.0,2024-04-01,19
78738,40000536,2024,1,5,0.798,4.0,2024-01-01,29
78738,40001145,2024,1,5,100.75999999999999,104.0,2024-01-01,74
78738,40001145,2024,4,5,6.7145,1.0,2024-04-01,74
78738,40007045,2024,1,5,8.08,1.0,2024-01-01,78
78738,40007045,2024,8,5,10.955,1.0,2024-08-01,78
78738,40007533,2024,1,5,6.735,11.0,2024-01-01,153
78738,40007533,2024,8,5,2.11,1.0,2024-08-01,153
78739,40007232,2024,1,1,543.0,2.0,2024-01-01,103
78739,40007235,2024,1,1,16.1785,1.0,2024-01-01,105
78741,40000085,2024,1,5,13.518,1.0,2024-01-01,9
78742,40000154,2024,2,5,4.57,2.0,2024-02-01,16
78743,40000085,2024,1,3,13.286,1.0,2024-01-01,9
78743,40000085,2024,3,3,3.228,1.0,2024-03-01,9
78743,40000085,2024,5,3,80.562,17.0,2024-05-01,9
78743,40000085,2024,6,3,12.798,3.0,2024-06-01,9
78743,40000086,2024,1,3,2.847165,2.0,2024-01-01,10
78743,40000086,2024,2,3,17.08299,12.0,2024-02-01,10
78743,40000086,2024,6,3,9.128031,1.0,2024-06-01,10
78743,40000123,2024,5,3,7.126,1.0,2024-05-01,13
78743,40000346,2024,1,3,6.888,2.0,2024-01-01,23
78743,40000346,2024,2,3,20.664,6.0,2024-02-01,23
78743,40000346,2024,3,3,3.444,1.0,2024-03-01,23
78743,40000346,2024,5,3,42.45,5.0,2024-05-01,23
78743,40000438,2024,6,3,104.32799999999999,18.0,2024-06-01,25
78743,40000536,2024,1,3,47.0604,2.0,2024-01-01,29
78743,40000536,2024,3,3,70.15259999999999,6.0,2024-03-01,29
78743,40000536,2024,5,3,82.453,5.0,2024-05-01,29
78743,40000536,2024,6,3,70.3213,68.0,2024-06-01,29
78743,40000536,2024,7,3,18.269999999999996,12.0,2024-07-01,29
78743,40000536,2024,9,3,28.975799999999992,106.0,2024-09-01,29
78743,40001145,2024,6,3,11.1352,1.0,2024-06-01,74
78743,40007045,2024,1,3,76.71000000000001,4.0,2024-01-01,78
78743,40007045,2024,2,3,102.13,7.0,2024-02-01,78
78743,40007045,2024,3,3,196.77999999999997,10.0,2024-03-01,78
78743,40007045,2024,4,3,90.83,3.0,2024-04-01,78
78743,40007045,2024,5,3,25.545,2.0,2024-05-01,78
78743,40007045,2024,6,3,155.29000000000002,16.0,2024-06-01,78
78743,40007045,2024,7,3,830.465,29.0,2024-07-01,78
78743,40007045,2024,9,3,32.865,3.0,2024-09-01,78
78743,40007103,2024,3,3,19.63725,1.0,2024-03-01,85
78743,40007103,2024,6,3,31.214100000000002,2.0,2024-06-01,85
78743,40007103,2024,7,3,66.5061,2.0,2024-07-01,85
78743,40007103,2024,9,3,33.25305,1.0,2024-09-01,85
78743,40007152,2024,3,3,20.022,1.0,2024-03-01,93
78743,40007272,2024,6,3,11.1375,5.0,2024-06-01,110
78743,40007484,2024,4,3,1.4490000000000003,2.0,2024-04-01,144
78743,40007533,2024,1,3,38.095,12.0,2024-01-01,235
78743,40007533,2024,2,3,19.799999999999997,12.0,2024-02-01,153
78743,40007533,2024,3,3,36.08,12.0,2024-03-01,153
78743,40007533,2024,6,3,57.885000000000005,51.0,2024-06-01,153
78743,40007533,2024,7,3,653.405,45.0,2024-07-01,153
78743,40007533,2024,9,3,35.57,19.0,2024-09-01,153
78743,40007578,2024,5,3,57.96,100.0,2024-05-01,277
78743,40007641,2024,6,3,8.7125,1.0,2024-06-01,288
78747,40000011,2024,1,3,76.3,1.0,2024-01-01,2
78747,40000011,2024,7,3,623.6999999999999,9.0,2024-07-01,2
78747,40000047,2024,4,3,12.432,3.0,2024-04-01,3
78747,40000055,2024,1,3,10.3575,7.0,2024-01-01,5
78747,40000085,2024,4,3,47.718,9.0,2024-04-01,9
78747,40000085,2024,5,3,57.3,5.0,2024-05-01,9
78747,40000085,2024,7,3,3.228,1.0,2024-07-01,9
78747,40000086,2024,1,3,19.106234999999998,9.0,2024-01-01,10
78747,40000086,2024,2,3,20.026898,20.0,2024-02-01,10
78747,40000086,2024,4,3,6.094311,6.0,2024-04-01,10
78747,40000086,2024,5,3,4.300367,6.0,2024-05-01,10
78747,40000086,2024,7,3,80.348106,52.0,2024-07-01,10
78747,40000086,2024,8,3,7.89912,6.0,2024-08-01,10
78747,40000136,2024,1,3,199.35999999999999,7.0,2024-01-01,14
78747,40000136,2024,2,3,504.0,12.0,2024-02-01,14
78747,40000136,2024,3,3,1534.19,31.0,2024-03-01,14
78747,40000136,2024,4,3,1973.86,77.0,2024-04-01,14
78747,40000136,2024,5,3,2952.46,93.0,2024-05-01,14
78747,40000136,2024,7,3,33.39,1.0,2024-07-01,14
78747,40000138,2024,1,3,149.539,5.0,2024-01-01,15
78747,40000138,2024,2,3,7.2165,3.0,2024-02-01,15
78747,40000138,2024,4,3,36.975,2.0,2024-04-01,15
78747,40000138,2024,6,3,31.359999999999996,2.0,2024-06-01,15
78747,40000184,2024,1,3,38.325,2.0,2024-01-01,19
78747,40000184,2024,2,3,38.268,8.0,2024-02-01,19
78747,40000184,2024,5,3,31.269,3.0,2024-05-01,19
78747,40000184,2024,7,3,159.405,26.0,2024-07-01,19
78747,40000295,2024,1,3,30.584,1.0,2024-01-01,21
78747,40000295,2024,7,3,43.648,2.0,2024-07-01,21
78747,40000346,2024,4,3,3.796,1.0,2024-04-01,23
78747,40000346,2024,5,3,14.79,5.0,2024-05-01,23
78747,40000346,2024,7,3,32.1,9.0,2024-07-01,23
78747,40000438,2024,4,3,9.5625,5.0,2024-04-01,25
78747,40000453,2024,5,3,4.473,1.0,2024-05-01,26
78747,40000536,2024,2,3,1.8025,1.0,2024-02-01,29
78747,40000536,2024,5,3,2.7929999999999993,20.0,2024-05-01,29
78747,40000592,2024,1,3,6.86,1.0,2024-01-01,35
78747,40000592,2024,2,3,26.599999999999994,5.0,2024-02-01,35
78747,40000592,2024,4,3,13.72,2.0,2024-04-01,35
78747,40000592,2024,5,3,5.319999999999999,1.0,2024-05-01,35
78747,40000668,2024,7,3,7.8232,1.0,2024-07-01,41
78747,40000704,2024,4,3,5.148,2.0,2024-04-01,44
78747,40000814,2024,7,3,1.323,36.0,2024-07-01,51
78747,40000876,2024,4,3,7.727999999999999,1.0,2024-04-01,57
78747,40001145,2024,5,3,58.388,25.0,2024-05-01,74
78747,40001145,2024,7,3,8.106,2.0,2024-07-01,74
78747,40007103,2024,4,3,31.155,2.0,2024-04-01,85
78747,40007152,2024,2,3,4.308,1.0,2024-02-01,93
78747,40007167,2024,2,3,0.36,1.0,2024-02-01,96
78747,40007228,2024,7,3,5.382,1.0,2024-07-01,102
78747,40007271,2024,1,3,17.055,1.0,2024-01-01,109
78747,40007272,2024,4,3,3.45,2.0,2024-04-01,110
78747,40007400,2024,2,3,718.4839999999999,5.0,2024-02-01,128
78747,40007400,2024,5,3,287.3936,2.0,2024-05-01,128
78747,40007400,2024,9,3,143.6968,1.0,2024-09-01,128
78747,40007444,2024,5,3,22.080000000000002,10.0,2024-05-01,136
78747,40007451,2024,2,3,34.612,16.0,2024-02-01,287
78747,40007484,2024,5,3,3.87,6.0,2024-05-01,287
78747,40007494,2024,2,3,327.25,17.0,2024-02-01,287
78747,40007494,2024,7,3,2.0146,2.0,2024-07-01,287
78747,40007531,2024,4,3,7.319999999999999,1.0,2024-04-01,287
78747,40007533,2024,4,3,6.72,9.0,2024-04-01,287
78747,40007602,2024,1,3,16.5,2.0,2024-01-01,288
78747,40007602,2024,7,3,25.775,3.0,2024-07-01,288
78747,40007638,2024,1,3,2.93,1.0,2024-01-01,288
78747,40007638,2024,4,3,15.34,1.0,2024-04-01,288
78747,40007647,2024,2,3,104.0,1.0,2024-02-01,288
78748,40000085,2024,1,0,3.792,1.0,2024-01-01,9
78748,40000085,2024,3,0,535.5374999999999,1.0,2024-03-01,9
78748,40000085,2024,4,0,17.471999999999998,4.0,2024-04-01,9
78748,40000086,2024,1,0,8.558826,5.0,2024-01-01,10
78748,40000086,2024,2,0,1.5953,2.0,2024-02-01,10
78748,40000086,2024,3,0,3.6094589999999998,3.0,2024-03-01,10
78748,40000086,2024,6,0,1.098531,1.0,2024-06-01,10
78748,40000086,2024,9,0,3.936204000000001,4.0,2024-09-01,10
78748,40000117,2024,1,0,15.6,1.0,2024-01-01,12
78748,40000123,2024,1,0,7.839999999999999,1.0,2024-01-01,13
78748,40000138,2024,1,0,27.23,1.0,2024-01-01,15
78748,40000138,2024,2,0,61.1,1.0,2024-02-01,15
78748,40000138,2024,3,0,35.39,2.0,2024-03-01,15
78748,40000154,2024,1,0,16.262459999999997,7.0,2024-01-01,16
78748,40000154,2024,2,0,21.3502,5.0,2024-02-01,16
78748,40000154,2024,4,0,13.71,6.0,2024-04-01,16
78748,40000154,2024,5,0,7.8498,12.0,2024-05-01,16
78748,40000154,2024,8,0,4.57,2.0,2024-08-01,16
78748,40000184,2024,4,0,6.816,2.0,2024-04-01,19
78748,40000184,2024,8,0,2.31,1.0,2024-08-01,19
78748,40000184,2024,9,0,2.292,1.0,2024-09-01,19
78748,40000346,2024,1,0,5.706,1.0,2024-01-01,23
78748,40000346,2024,2,0,14.856000000000002,3.0,2024-02-01,23
78748,40000530,2024,1,0,9.885,1.0,2024-01-01,28
78748,40000536,2024,2,0,6.5436,18.0,2024-02-01,29
78748,40000536,2024,3,0,2.2498,7.0,2024-03-01,29
78748,40000616,2024,2,0,12.87,3.0,2024-02-01,37
78748,40000616,2024,3,0,4.566,1.0,2024-03-01,37
78748,40000616,2024,4,0,3.738,1.0,2024-04-01,37
78748,40000616,2024,5,0,7.068,2.0,2024-05-01,37
78748,40000650,2024,1,0,7.224,1.0,2024-01-01,39
78748,40000650,2024,2,0,14.448,2.0,2024-02-01,39
78748,40000650,2024,3,0,21.648,5.0,2024-03-01,39
78748,40000650,2024,4,0,7.224,1.0,2024-04-01,39
78748,40000772,2024,5,0,174.0,1.0,2024-05-01,49
78748,40000826,2024,1,0,6.565,1.0,2024-01-01,52
78748,40000826,2024,2,0,28.145,1.0,2024-02-01,52
78748,40001117,2024,1,0,11.9232,5.0,2024-01-01,70
78748,40001117,2024,2,0,118.4724,39.0,2024-02-01,70
78748,40001117,2024,3,0,15.552,4.0,2024-03-01,70
78748,40001117,2024,7,0,49.464,15.0,2024-07-01,70
78748,40001132,2024,6,0,74.34,1.0,2024-06-01,72
78748,40001145,2024,4,0,6.7145,1.0,2024-04-01,74
78748,40001145,2024,5,0,14.458300000000001,2.0,2024-05-01,74
78748,40007045,2024,3,0,8.08,1.0,2024-03-01,78
78748,40007087,2024,4,0,11.55,1.0,2024-04-01,83
78748,40007146,2024,9,0,22.84746,1.0,2024-09-01,91
78748,40007167,2024,6,0,1.7999999999999998,5.0,2024-06-01,96
78748,40007184,2024,1,0,21.462,1.0,2024-01-01,98
78748,40007199,2024,2,0,2.625,1.0,2024-02-01,99
78748,40007451,2024,2,0,16.32,1.0,2024-02-01,138
78748,40007451,2024,3,0,5.04,1.0,2024-03-01,138
78748,40007451,2024,4,0,16.66,2.0,2024-04-01,138
78748,40007465,2024,6,0,356.25,2.0,2024-06-01,140
78748,40007465,2024,8,0,75.75,9.0,2024-08-01,140
78748,40007478,2024,3,0,73.5,2.0,2024-03-01,287
78748,40007478,2024,4,0,7.883249999999999,1.0,2024-04-01,142
78748,40007478,2024,5,0,65.625,1.0,2024-05-01,142
78748,40007494,2024,1,0,1.3496,1.0,2024-01-01,287
78748,40007494,2024,2,0,6.511399999999999,1.0,2024-02-01,287
78748,40007494,2024,3,0,1.8186,2.0,2024-03-01,287
78748,40007533,2024,1,0,3.633,9.0,2024-01-01,287
78748,40007533,2024,2,0,0.755,1.0,2024-02-01,287
78748,40007533,2024,3,0,8.176,16.0,2024-03-01,287
78748,40007533,2024,4,0,4.035,12.0,2024-04-01,287
78748,40007533,2024,5,0,0.66,2.0,2024-05-01,287
78748,40007533,2024,6,0,2.26,2.0,2024-06-01,287
78748,40007590,2024,3,0,276.0,1.0,2024-03-01,288
78749,40000346,2024,9,5,17.094,3.0,2024-09-01,23
78749,40007167,2024,9,5,0.36,1.0,2024-09-01,96
78754,40000085,2024,5,5,11.543999999999999,6.0,2024-05-01,9
78754,40000704,2024,5,5,3.18,1.0,2024-05-01,44
78754,40000902,2024,5,5,177.6093,4.0,2024-05-01,58
78754,40007009,2024,7,5,135.0,1.0,2024-07-01,75
78754,40007385,2024,5,5,204.75,1.0,2024-05-01,123
78754,40007478,2024,5,5,7.883249999999999,1.0,2024-05-01,247
78754,40007694,2024,5,5,72.7224,2.0,2024-05-01,288
78756,40000011,2024,1,5,261.8,14.0,2024-01-01,2
78756,40000011,2024,2,5,77.7,7.0,2024-02-01,2
78756,40000011,2024,5,5,47.047,2.0,2024-05-01,2
78756,40000011,2024,7,5,105.69999999999999,3.0,2024-07-01,2
78756,40000011,2024,8,5,117.6,2.0,2024-08-01,2
78756,40000011,2024,9,5,53.9,1.0,2024-09-01,2
78756,40000055,2024,1,5,5.64,2.0,2024-01-01,5
78756,40000055,2024,8,5,22.56,8.0,2024-08-01,5
78756,40000085,2024,1,5,2.79,1.0,2024-01-01,9
78756,40000085,2024,2,5,36.125,4.0,2024-02-01,9
78756,40000085,2024,3,5,9.168,4.0,2024-03-01,9
78756,40000085,2024,5,5,103.986,16.0,2024-05-01,9
78756,40000085,2024,6,5,45.99,8.0,2024-06-01,9
78756,40000085,2024,7,5,155.14399999999998,18.0,2024-07-01,9
78756,40000085,2024,8,5,101.24399999999999,16.0,2024-08-01,9
78756,40000086,2024,1,5,57.462282,24.0,2024-01-01,10
78756,40000086,2024,2,5,198.085857,60.0,2024-02-01,10
78756,40000086,2024,3,5,45.122133,13.0,2024-03-01,10
78756,40000086,2024,4,5,54.833853000000005,10.0,2024-04-01,10
78756,40000086,2024,5,5,136.54363500000002,134.0,2024-05-01,10
78756,40000086,2024,6,5,210.181941,26.0,2024-06-01,10
78756,40000086,2024,7,5,57.149052,18.0,2024-07-01,10
78756,40000086,2024,8,5,29.908377,7.0,2024-08-01,10
78756,40000086,2024,9,5,1.3076160000000001,2.0,2024-09-01,10
78756,40000117,2024,1,5,48.108,6.0,2024-01-01,12
78756,40000117,2024,9,5,13.913999999999998,2.0,2024-09-01,12
78756,40000123,2024,7,5,7.126,1.0,2024-07-01,13
78756,40000136,2024,1,5,66.78,2.0,2024-01-01,14
78756,40000136,2024,9,5,138.25,3.0,2024-09-01,14
78756,40000138,2024,2,5,311.175,5.0,2024-02-01,15
78756,40000138,2024,3,5,286.55,4.0,2024-03-01,15
78756,40000138,2024,4,5,38.625,1.0,2024-04-01,15
78756,40000138,2024,7,5,79.875,2.0,2024-07-01,15
78756,40000138,2024,8,5,174.75,3.0,2024-08-01,15
78756,40000154,2024,1,5,13.878,17.0,2024-01-01,16
78756,40000154,2024,2,5,32.969,3.0,2024-02-01,16
78756,40000154,2024,3,5,5.6245,1.0,2024-03-01,16
78756,40000154,2024,5,5,13.3416,1.0,2024-05-01,16
78756,40000154,2024,7,5,9.873599999999998,2.0,2024-07-01,16
78756,40000154,2024,9,5,13.3416,1.0,2024-09-01,16
78756,40000184,2024,4,5,73.808,8.0,2024-04-01,19
78756,40000184,2024,5,5,59.766000000000005,6.0,2024-05-01,19
78756,40000184,2024,9,5,88.361,11.0,2024-09-01,19
78756,40000346,2024,3,5,5.145,1.0,2024-03-01,23
78756,40000346,2024,5,5,267.197,39.0,2024-05-01,23
78756,40000346,2024,6,5,3.582,1.0,2024-06-01,23
78756,40000346,2024,7,5,16.528499999999998,1.0,2024-07-01,23
78756,40000346,2024,8,5,83.358,8.0,2024-08-01,23
78756,40000346,2024,9,5,3.582,1.0,2024-09-01,23
78756,40000406,2024,4,5,7.9575,1.0,2024-04-01,24
78756,40000406,2024,5,5,31.424000000000003,35.0,2024-05-01,24
78756,40000406,2024,6,5,1.7919999999999998,3.0,2024-06-01,24
78756,40000406,2024,7,5,14.0175,2.0,2024-07-01,24
78756,40000406,2024,8,5,66.885,11.0,2024-08-01,24
78756,40000438,2024,2,5,34.65,30.0,2024-02-01,25
78756,40000438,2024,3,5,9.675,10.0,2024-03-01,25
78756,40000438,2024,5,5,0.9675,1.0,2024-05-01,25
78756,40000453,2024,2,5,18.452,8.0,2024-02-01,26
78756,40000453,2024,3,5,8.946,2.0,2024-03-01,26
78756,40000453,2024,8,5,2.688,1.0,2024-08-01,26
78756,40000510,2024,1,5,1.38,1.0,2024-01-01,27
78756,40000530,2024,2,5,19.77,2.0,2024-02-01,28
78756,40000530,2024,3,5,14.94,1.0,2024-03-01,28
78756,40000530,2024,7,5,12.0375,1.0,2024-07-01,28
78756,40000530,2024,9,5,20.91,2.0,2024-09-01,28
78756,40000536,2024,2,5,120.91379999999998,101.0,2024-02-01,29
78756,40000536,2024,3,5,42.5663,31.0,2024-03-01,29
78756,40000536,2024,4,5,244.11029999999997,202.0,2024-04-01,29
78756,40000536,2024,5,5,86.38,50.0,2024-05-01,29
78756,40000536,2024,6,5,9.1644,21.0,2024-06-01,29
78756,40000536,2024,7,5,119.16559999999998,114.0,2024-07-01,29
78756,40000536,2024,8,5,30.266599999999986,346.0,2024-08-01,29
78756,40000536,2024,9,5,45.17379999999999,123.0,2024-09-01,29
78756,40000616,2024,3,5,97.386,26.0,2024-03-01,37
78756,40000616,2024,4,5,7.505999999999999,3.0,2024-04-01,37
78756,40000616,2024,6,5,5.496,4.0,2024-06-01,37
78756,40000650,2024,6,5,14.448,2.0,2024-06-01,39
78756,40000704,2024,1,5,18.215999999999998,32.0,2024-01-01,44
78756,40000704,2024,2,5,81.06,139.0,2024-02-01,44
78756,40000704,2024,3,5,24.84,31.0,2024-03-01,44
78756,40000704,2024,4,5,82.5,14.0,2024-04-01,44
78756,40000704,2024,5,5,37.67999999999999,42.0,2024-05-01,44
78756,40000704,2024,6,5,158.856,8.0,2024-06-01,44
78756,40000704,2024,7,5,237.51000000000002,24.0,2024-07-01,44
78756,40000704,2024,9,5,32.28,5.0,2024-09-01,44
78756,40000772,2024,8,5,234.75,1.0,2024-08-01,49
78756,40000814,2024,5,5,1.834,5.0,2024-05-01,51
78756,40000814,2024,6,5,0.679,2.0,2024-06-01,51
78756,40000826,2024,1,5,36.725,3.0,2024-01-01,52
78756,40000826,2024,6,5,28.145,1.0,2024-06-01,52
78756,40000826,2024,9,5,13.0,2.0,2024-09-01,52
78756,40000876,2024,1,5,13.153,1.0,2024-01-01,57
78756,40000876,2024,3,5,13.153,1.0,2024-03-01,57
78756,40000876,2024,5,5,13.153,1.0,2024-05-01,57
78756,40000876,2024,7,5,15.455999999999998,2.0,2024-07-01,57
78756,40000876,2024,9,5,15.455999999999998,2.0,2024-09-01,57
78756,40000928,2024,6,5,39.56,4.0,2024-06-01,59
78756,40000928,2024,7,5,5.04,1.0,2024-07-01,59
78756,40000940,2024,6,5,3.2,2.0,2024-06-01,60
78756,40000940,2024,9,5,7.479000000000001,1.0,2024-09-01,60
78756,40000988,2024,7,5,0.0,1.0,2024-07-01,64
78756,40001117,2024,1,5,1292.586,486.0,2024-01-01,70
78756,40001117,2024,2,5,488.466,233.0,2024-02-01,70
78756,40001117,2024,3,5,142.662,20.0,2024-03-01,70
78756,40001117,2024,4,5,98.736,25.0,2024-04-01,70
78756,40001117,2024,5,5,96.38999999999999,17.0,2024-05-01,70
78756,40001117,2024,6,5,939.666,400.0,2024-06-01,70
78756,40001117,2024,7,5,451.818,173.0,2024-07-01,70
78756,40001117,2024,8,5,349.04400000000004,145.0,2024-08-01,70
78756,40001117,2024,9,5,275.028,59.0,2024-09-01,70
78756,40001132,2024,4,5,169.698,3.0,2024-04-01,72
78756,40001132,2024,5,5,339.801,211.0,2024-05-01,72
78756,40001132,2024,6,5,70.332,6.0,2024-06-01,72
78756,40001132,2024,7,5,14.537999999999997,3.0,2024-07-01,72
78756,40001145,2024,1,5,43.45,22.0,2024-01-01,74
78756,40001145,2024,2,5,190.1914,9.0,2024-02-01,74
78756,40001145,2024,3,5,68.988,2.0,2024-03-01,74
78756,40001145,2024,6,5,289.726,4.0,2024-06-01,74
78756,40001145,2024,9,5,46.90400000000001,14.0,2024-09-01,74
78756,40007045,2024,3,5,80.9025,14.0,2024-03-01,78
78756,40007045,2024,4,5,134.85,43.0,2024-04-01,78
78756,40007045,2024,5,5,374.03999999999996,42.0,2024-05-01,78
78756,40007045,2024,7,5,259.05,25.0,2024-07-01,78
78756,40007045,2024,9,5,87.53999999999999,6.0,2024-09-01,78
78756,40007087,2024,2,5,46.2,4.0,2024-02-01,83
78756,40007087,2024,3,5,23.1,2.0,2024-03-01,83
78756,40007087,2024,6,5,68.054,5.0,2024-06-01,83
78756,40007107,2024,1,5,46.571999999999996,18.0,2024-01-01,86
78756,40007107,2024,2,5,158.772,27.0,2024-02-01,86
78756,40007107,2024,3,5,227.184,23.0,2024-03-01,86
78756,40007107,2024,4,5,325.242,124.0,2024-04-01,86
78756,40007107,2024,5,5,73.98599999999999,37.0,2024-05-01,86
78756,40007107,2024,6,5,304.806,34.0,2024-06-01,86
78756,40007107,2024,8,5,17.46,1.0,2024-08-01,86
78756,40007130,2024,4,5,150.032,1.0,2024-04-01,89
78756,40007147,2024,2,5,124.01899999999999,7.0,2024-02-01,92
78756,40007147,2024,3,5,47.404,4.0,2024-03-01,92
78756,40007147,2024,7,5,547.708,60.0,2024-07-01,92
